,Coordinates,Oscillator_period,Genome,Age,status
creature_25,"['x_23', 'y_5']",10,"['FEABF628', '8CDD7833', 'B2FFF0CC', 'B52EB6B0', '4ED8DFE7', '64F81A93', 'F03D5DA6', '13AE8469', 'BFA47D4C', 'AECA29D1', '1E60860E', '61384A1B', 'E105901A', 'F86458CE', '12E0531A', '8D68BAAD', 'E6842B5D', 'F4BAC9B0', '30730174', '3B64A516', '1D80335C', '77C535E8', '4DA3952A', 'B20B6378']",10,Died
creature_26,"['x_112', 'y_85']",10,"['F5BAA0FE', '8410B45B', '16CF5947', '60A59B62', 'EE75578A', '9CC44648', '0C005538', '9A0B3352', 'C5451121', '0D6D91C6', 'F2672E44', '76FA38BD', '5C130ACD', '2C064D31', '44769767', 'CA54A70C', '9E70CADC', '1F257C7C', '1A13E34C', '6C177624', 'D2043187', 'A2552FD2', '4955564B', '1B88E333']",10,Survived
creature_27,"['x_54', 'y_32']",10,"['44E20F63', '5D2E5B6F', 'CDBA99AC', '073A1F0E', '12077173', '5A720CE7', '6C33E497', '4C894EA2', '19A2D81D', '68159C24', 'A46D66FE', '814DFCEA', '580A4644', 'F2C45EC0', '6A6D17CF', 'C4D42D84', '5A13199B', '495F9C59', '9D69CF4D', '1C012871', '839E38C8', '33FFE602', '28C8BF79', 'EBF8B697']",10,Died
creature_28,"['x_72', 'y_34']",10,"['D4574966', '8811E327', 'B026D956', 'C5DB3967', '2E8278FE', 'B68D6C0B', 'A279FB41', 'DD323BAB', '3D01C3E4', '5AC4E60E', 'EFFC1B13', '43E6F216', '6BC0B8C6', 'CB4BC6C6', 'E7833E47', 'EB6207F7', '4EEAEE59', '68C83D7E', '638A3C7C', 'E0F66C30', '5CB32362', '3828F4DC', 'FF61E041', 'F80A70AA']",10,Survived
creature_29,"['x_54', 'y_59']",10,"['20DF7279', 'E71B3C52', '05B3F19C', '2E2E3FA0', '855CAF38', '5D44B7AA', '75202430', 'B436C186', '88240477', '409A466D', 'FB3995ED', 'C63BE541', '6EB78A2C', 'D6127791', '534D78A0', '87B5116D', '20AC0F0F', 'F7875C67', '93A6716F', '386FBB8C', '837BE39F', '0CE8273E', '432FBD0E', '101BF794']",10,Died
creature_30,"['x_39', 'y_125']",10,"['358643F8', '9AC6B220', '6E36D4CD', '7F4172B8', 'E9E8E12B', 'E9EAB097', 'F41325AC', '89B05880', '2ECD7EE2', 'F3E3E63E', '50CA13D3', 'ACFA8835', '80E35038', 'AA6A0FE1', 'E4C6EF4B', '9788D192', '62AE817B', 'BE919253', 'ECB1329F', 'FA9FF232', '86D22B1A', 'D89363E3', '16908074', '5048677A']",10,Died
creature_31,"['x_82', 'y_14']",12,"['F7A034D3', 'EA735AC2', '4F718FF7', 'E953B2B1', '03004DD8', 'DD876EE7', '3463BF2A', 'A439218F', '5D4F403B', 'C6CF8E7C', '4F7FC36B', 'FE5E2E22', 'C554DAE6', 'D58A8110', '29B859A0', '93E94917', '0FFC16FB', 'B1532D07', 'A0890B65', 'B0CB0B1D', 'BDBAC101', 'ABF604D2', '44328AEC', 'FA1687A2']",10,Survived
creature_32,"['x_120', 'y_53']",10,"['F82F8813', '4E24FA40', '84C624A7', 'E77B037B', '82B67929', '1FADF086', 'CE1534C3', '1E54BD24', '5E889036', '64E57B26', '00761A9E', 'E8231C07', '0FE02341', 'EE5B59C5', '08E759C4', '6EA577B9', 'E87D2894', '683B8A2B', '43C49470', '61E4FF4B', 'DE6E219A', '269A44D0', '9387D7FE', '19E37EBA']",10,Survived
creature_33,"['x_16', 'y_84']",10,"['979EAA18', '522C7241', '658798F8', 'DB117A26', '3901FD68', '5D8CC05C', 'DC6550A6', 'B0EB53A7', '67B5B668', 'D17A9DD5', '219767B4', '79037C30', '7E82C05E', 'EA3F84CD', '6FD732F5', 'DBE64485', '5EA6A1C3', '69A10B75', '7147C8B2', '55C0E213', '9BA951CE', 'E657482B', '02FB108C', 'A207A54A']",10,Died
creature_34,"['x_48', 'y_66']",16,"['978296C1', 'E9FD4EEB', 'AFEB946F', '8E5FC59A', '74F4BA12', '80A2A393', 'AD34E137', '1E19E6B9', '186A10B8', '623679FC', '5B6732D4', 'FEB0D54D', '146E9DA9', '10F9DF5E', 'E3C8DEF6', '52EBC7E4', '6EF23120', '08543768', 'D6532482', '0180EACD', 'F9BFAC64', '989F2CAE', 'B880F14A', '1EEDA105']",10,Died
creature_35,"['x_88', 'y_102']",10,"['CA1B0D36', '9B661847', 'C2A3FD6A', 'F7280499', '45ADD355', '40B80A69', '6E0F76C3', 'FB5432AC', '508E3AFB', '08F986E9', '8E90A781', '5450D89B', 'FB47515B', 'CC20156E', 'D3D0B500', '599EB03C', 'C42EC1B2', '35B06B95', 'E2A52CFE', '597DCFAE', '411984D3', '766BCFE8', '095F9B23', '51B06DEA']",10,Survived
creature_36,"['x_89', 'y_52']",10,"['E596ADB9', '9C1FCED3', 'C5512AD1', '45C56D04', 'C201FCCE', 'CA85C854', '53426240', '6F1EAB46', 'E09DE5DC', '73159884', '5EE67F52', 'E7B5FB6C', '65639FEE', 'A4E94B3E', 'E7640951', '95F3A87D', '6D056B30', '973DBEF6', 'CBF9D6E6', '3DA4B037', '4B065E48', '6B3FFB2E', '995DADED', '79D422B2']",10,Survived
creature_37,"['x_69', 'y_114']",17,"['F3F5E4A5', '664BA029', '81377131', 'BD732B7F', '3B348463', 'E54D3718', 'CD31B607', '69F4149F', '3F62A4B2', '0B178475', 'AA328FB7', 'A8F57E2E', '41D0C689', 'A9495E3E', 'B60C35BD', '6DC2D868', '78DCB82E', '0DE7FEDC', 'D86255F6', 'D9A9ACA8', '799831A9', 'EA9769BD', '3C6D9938', 'B0BF05CF']",10,Survived
creature_38,"['x_68', 'y_0']",10,"['3860AB84', '0927ABBF', '1418D3E3', '950FB82E', 'E1DEF477', 'E436ACCC', '7D372E04', 'C38273A6', '1E58E4DB', '28055C44', 'E68C83AD', '6A5AEAE9', '8F1D244B', '7CB68A56', 'B4BEFC6F', '5942EC32', '2E0CFB5E', 'C8FDC359', '7E374E24', 'CCABEA0A', 'F2ECBD24', '1620207E', 'F57679C0', '2B1785B1']",10,Survived
creature_39,"['x_111', 'y_69']",13,"['0A96ED71', '38739C01', '1B2C3CEB', '09A037AC', '3A1AC2A8', 'E6326939', '527756CE', '1A21B82B', 'A7EEAF6E', '3A1D76AB', '164E9406', '3CF842E4', 'C13B2E8E', 'A5474802', 'B8A8AC95', 'B1C878F7', '51061AF3', 'EC09ECD2', '234D0780', '71F92C72', 'E606987A', '8543E5E4', '51CE8CB0', 'FB2BA455']",10,Survived
creature_40,"['x_114', 'y_44']",19,"['6B8F3ABB', '558F704E', '23E8DB56', 'CC9DD81D', 'A44DB08C', '80AC5AE5', '3C12C01C', '593A9558', '690ABB9F', 'A334E3FE', '7C4CC193', '31905D7C', '2F10B43E', '82871AFA', '25B5348B', '07AAA354', '76E1998A', 'E7848559', 'B11B3BE4', 'D4B484BB', 'D6EE4B07', '1D6251BE', '1AB56ECC', '2A603019']",10,Survived
creature_41,"['x_88', 'y_115']",10,"['A89594F1', '27DB47B0', '78B4507C', '203FB4B9', '509BA415', '18A61AC5', 'C02B1D47', '7D3C2F6B', '400846B2', '047171E0', 'E95EACB4', '65977D38', '4C51509D', '3652E3ED', '788CD3A0', 'ECBA38B0', '211D5A11', '67FFE663', '1B54E3DE', '8C70B545', 'DC0A1A40', '107239BD', 'FACC1869', '5AD9A270']",10,Survived
creature_42,"['x_20', 'y_5']",10,"['84543C60', 'BE9CEF10', '0D4241A7', '5B6B6851', 'BA95CF95', '333B9D25', 'F10AC121', 'D49FF166', '6A7B1510', 'DC2EBC3B', '641B9C04', 'F743F621', '99B51097', 'C5A10267', 'ACB715B5', '08C70B02', '542A5858', 'AE5C225C', '6DE5A4F3', '2FB1E72C', '8D0E23AF', '27649288', '936468D4', '7F8B7FA5']",10,Died
creature_43,"['x_85', 'y_38']",11,"['1258FA9C', '3CC620C2', 'CA2E1C18', '7AE2F673', '4EA23966', 'B8174C81', '4E6279AC', 'F28AC102', 'D3B648B9', '362B905F', '6BBBFADF', '62958277', '2CA72E7A', 'B9E98EB8', 'A9E16D78', 'BD6B044C', 'E6DA9553', '76D48C36', '1EDDD50D', '915CE6D0', 'EE8B6F46', '96A17407', '4180BB61', '00A64359']",10,Survived
creature_44,"['x_127', 'y_63']",10,"['FD8A99E2', '4FDEA47D', 'E419C899', '91EA65AB', '998739D1', '64BF361E', '83633103', '64A0D81C', 'F6437527', '5B54945E', '903B5241', '113287EE', '72A104CF', '38EA6195', '494F003A', 'BA0F06F6', 'F99C404E', 'E0723C3B', '9AF6649C', '1CB27888', 'DFC6991D', '408EEC26', 'BE1BC673', 'FDDCD385']",10,Survived
creature_45,"['x_68', 'y_95']",10,"['8375E368', '6297D416', '43BBEE19', 'FBBC97B5', 'A87AD17E', '1A796114', '6B125D07', '304FA88B', '65A86522', '4A335A86', 'A77747C3', 'D4623711', '8F147DA6', 'A3706A8B', '9461FCC5', '7947BFD7', 'E5BB14AC', '504D768A', '8B99BDD3', '4803E5E3', 'D922351F', '3EAF5CCD', 'FBA87E64', '40F63D21']",10,Survived
creature_46,"['x_62', 'y_77']",20,"['4A5D243C', '9E0F7DD4', 'DBC82E32', '4A448549', 'B0BA56A5', 'C5BD8A59', '509C0241', '9B92C52F', 'F8E8C73B', '112A20C9', '8D8C2656', '86F356BF', '35ED812F', '9CE95C23', '36FA6086', '053D4C20', 'B9CB07DF', '7C636AE7', '07C0728C', 'F97B172D', '1F92FEDD', 'E807DFA9', 'A25EECDD', '2173F9D5']",10,Died
creature_47,"['x_50', 'y_100']",10,"['D95191F0', '57855ABB', '792378B3', '4FB9F67C', 'E1224C15', 'FD69D2E9', '2CB47E06', '2BE7828F', '3CBF718C', 'A7D0D875', '6B5BE721', 'E1AD448F', '16E62CCD', 'BDD2283F', '8D8C3031', '4B78AFEE', '9AB49F5B', '857DD2BD', '71663767', 'F9C117DE', '5D445BF6', '4F57B24A', 'B24357F9', '82DB9566']",10,Died
creature_48,"['x_46', 'y_66']",11,"['4677C260', 'A900BD39', '813A6142', 'E721C748', '58D63984', '1926CBE3', '2FCF2F89', '8F76AA1F', '1610E097', '9A5045D4', '0E1553AB', '57173601', 'AF591564', 'EFE7AC9D', '6819CBC6', '2A36A967', '584D49DE', '592A40E2', '039D8512', 'B62A47A7', '8A37EC44', 'F5D04B98', '48E7558B', '102E3E20']",10,Died
creature_49,"['x_104', 'y_77']",10,"['7F699270', 'B493048E', 'C45B7002', 'BB264F01', '6FB87983', '57103B93', 'A7986970', '0F43BEF1', '4B0C5CB6', 'FB148391', 'A84BEDA6', 'B764F6A7', '0BC12487', 'D420C355', 'E2347F62', 'F23BD3B1', 'FEE1E66A', '8C9FECD4', '9979D4E1', 'ACA28D82', 'ED1972EC', 'E29B9EF2', '9D79CBB1', '2CBE4D7E']",10,Survived
creature_50,"['x_105', 'y_59']",10,"['A14B4FCB', '9D2FD1FD', '222B729B', 'AA9707B3', '655B45D7', '59B81261', '3E7D9940', '8D0BAAF7', 'C168C994', '3128C8DD', 'E0C3EE58', 'E4A40FFD', '1A33F731', 'A3E76A63', 'BD4A80FD', '97C013D7', 'BD39D7B8', 'A2DF7138', '4D9F8D9C', 'FCD2B2B3', '1E407BEC', '4ECE401F', '872C02B3', '26793F50']",10,Survived
creature_51,"['x_33', 'y_51']",16,"['D5C105C1', '158C0DD0', '720BDAE9', 'D955729B', 'B0E066CB', 'E4C84DDB', '93A23669', '24B9188C', 'E066907C', '05370809', 'D649D305', '7356C0E7', '3A269597', '2E355E07', 'F798ADDC', '0F9E5927', '923C7851', 'BE74F647', '6FA243BC', '522A1AE0', '662BC914', 'F8E28EF2', 'CC879FA9', '1874440A']",10,Died
creature_52,"['x_127', 'y_5']",10,"['99F490F4', 'BC3F5A53', '4F710318', '6E8F300A', '9762F5E1', '335E851B', '35DA1AC9', '91FF0CAA', '5F5B8240', 'BE8C865B', '339DC6B0', '7C76519F', '96630402', '28B10C3D', 'EB858603', 'B9B0C9E0', 'B1D918D7', 'B5C2FA25', '730D624B', '405E22C3', '218FFB74', '1EB62B58', 'A807B7B8', 'F9A45F32']",10,Survived
creature_53,"['x_36', 'y_60']",10,"['6F9489EF', '45FBDDD5', 'CC9EFAB3', 'F5498CF6', '8A6A05B8', 'B368CE17', '354C71A2', 'E0C48A6A', 'E345F036', '7374C343', 'CA7B4ADC', '3E2152E9', '391FAB10', '19242318', '0B80590F', 'C7183416', '738EE2B1', '126E9516', '76EB0578', '9E94E88F', 'D036029C', '0395D691', '4E573896', 'E0547088']",10,Died
creature_54,"['x_25', 'y_38']",16,"['742AA535', 'AD77DFFA', '850B418E', '0452BAB7', 'F88CFC41', '3AE2A3A5', '6858D156', '883FEA87', 'B870258F', 'C5A8E4D9', 'E9EE5C16', 'E3E0B709', 'ECE1E025', '338B8C6B', '045D5718', '3BE6964E', '29251D60', 'B003904E', 'F56C6648', 'F7480797', '6C5A4867', 'C87A0A42', '2F668B52', '24BA6C10']",10,Died
creature_55,"['x_58', 'y_90']",11,"['873FAE85', '6E62BF3E', '5E9CCF24', '68FB0984', '1466C587', 'F0281EEB', '4964DB55', '102896E5', '792BCE7A', '74289265', 'CFD94988', 'F810DED3', '45AAF15D', '55D18E22', '06C79D8C', '0233DA6C', '2C91218F', 'CBAFBED4', 'BC7F6BA2', '6DF4217B', 'FC2684CC', '273C7BC2', '024F6973', 'C3F1BEF8']",10,Died
creature_56,"['x_9', 'y_86']",17,"['34EB969C', '0315F730', '16AC4388', '5A4B1D84', 'D0C06C7E', '39278A80', '47396F2A', 'CB08045B', 'DDDF5C2F', 'EC0A8356', 'C8556F3E', '127A7E75', '2E4979D4', '63A7153F', 'A68B6C37', 'C6E23438', 'E6C1FE97', '6539AEFF', '72DB13E0', '68913CAB', '1D57449E', '7CAD2A88', 'B12C4478', '7DF7C386']",10,Died
creature_57,"['x_15', 'y_41']",10,"['C8BDBB7E', 'D5904549', '389EB141', '5255B226', '76C58BF0', 'B160A106', 'D2317B78', '58A35A3A', '0E12CDDF', 'CE69F491', 'E43F188D', '2CDD723E', '1CFBD41D', '7470BBEF', 'AFCFBFCC', '6CC2EACF', '1A8E59EA', 'E4B58DC7', '7E177CDB', '3979BA4D', '8ADE98F0', '7416C989', '3821A689', '4B3877D8']",10,Died
creature_58,"['x_3', 'y_23']",10,"['A3554C18', 'A9452592', '38EE49CA', '246348A6', '7BA723BD', 'F2887875', 'B65D82B7', '25951B3A', 'F4815A75', '6A4203E8', 'DF529A64', 'AA277568', '7B25F8C2', '853EC121', 'BEC7B3F8', '46E8F31C', '05D59572', 'BD44E023', 'B6E1F31B', '761B217E', 'B7E4450F', '93694C15', 'C4B4156E', '5678DA44']",10,Died
creature_59,"['x_78', 'y_15']",10,"['9DB8C4B9', '057AE6BF', '3A7CE237', '6208386B', '5E15F857', '50E68A16', 'F7D568EA', 'BBB2430D', 'FDF7854F', 'C582C93D', '8D84CD00', '8C82400B', '65704371', '0C649B20', '7CFA5685', 'DA8C5458', '73088904', '2186821C', '71DF158E', '00B8DB7C', 'DCEA7500', '4004353E', '53C11F4A', 'DA984C7A']",10,Survived
creature_60,"['x_108', 'y_29']",19,"['391C51F2', 'EB0303CF', '600C26DA', '41DD63A0', '5851ADEE', '52F76C95', '7FB43CC8', 'AA9C8E9C', '1B4A78A7', '3AE3DD1C', '2C99E8B5', '569D351D', 'B56CC847', '12B7B23F', 'FEDA2E9F', 'AEB38D40', '00683923', '6923B68D', '124FDEE3', 'AD323801', '4E1672AE', '1EBE188D', '58D04D30', 'C6A9E6D4']",10,Survived
creature_61,"['x_51', 'y_125']",10,"['22DEDAAF', 'C32C50E5', '567F5705', '48A12B97', '0EF234ED', '4682E0A2', 'D3E1EAA2', '007CF543', 'EE02DE89', '99CDCA3E', '00C656DE', 'BAA60620', '8FBF0F58', '6F082B63', '691ACE2E', '0E20E4D3', '4AC0A397', '8143FDD0', 'BA3A58E6', '61A937BA', '939D6C29', 'D36407EF', 'CFB6F8F8', 'E21781A6']",10,Died
creature_62,"['x_55', 'y_127']",20,"['B17290CF', '2F4EAC42', 'A5892987', '8B64EB6E', '372BD106', '3EF8AD53', '373E4268', 'D711BABC', 'BA9CA11E', 'EBB699D5', 'A7900F38', '047592CA', '9C3380EF', '161D1D8F', 'E0E0E7F3', 'B9448997', '39E8D342', '96C2CCB4', '36148DAF', '91CC26E1', '73C496CB', '4C094472', '94EB1777', 'E439EF77']",10,Died
